,person,data_set,data_store,data_size,query,trial,response_time
434,Tjerk,arrest_db,relational,110000,11,1,24.98650550842285
435,Tjerk,arrest_db,relational,110000,11,2,25.910615921020508
436,Tjerk,arrest_db,relational,110000,11,3,24.935245513916016
437,Tjerk,arrest_db,relational,110000,11,4,25.96426010131836
438,Tjerk,arrest_db,relational,110000,11,5,25.952577590942383
439,Tjerk,arrest_db,relational,110000,11,6,25.98404884338379
440,Tjerk,arrest_db,relational,110000,11,7,24.986982345581055
441,Tjerk,arrest_db,relational,110000,11,8,25.99334716796875
442,Tjerk,arrest_db,relational,110000,11,9,24.98650550842285
443,Tjerk,arrest_db,relational,110000,11,10,24.93429183959961
444,Tjerk,arrest_db,relational,140000,import,1,3180.8319091796875
445,Tjerk,arrest_db,relational,140000,1,1,52.837371826171875
446,Tjerk,arrest_db,relational,140000,1,2,50.864219665527344
447,Tjerk,arrest_db,relational,140000,1,3,49.8661994934082
448,Tjerk,arrest_db,relational,140000,1,4,50.86374282836914
449,Tjerk,arrest_db,relational,140000,1,5,52.858591079711914
450,Tjerk,arrest_db,relational,140000,1,6,49.8661994934082
451,Tjerk,arrest_db,relational,140000,1,7,49.86691474914551
452,Tjerk,arrest_db,relational,140000,1,8,49.86715316772461
453,Tjerk,arrest_db,relational,140000,1,9,52.858591079711914
454,Tjerk,arrest_db,relational,140000,1,10,49.866437911987305
455,Tjerk,arrest_db,relational,140000,2,1,141.62087440490723
456,Tjerk,arrest_db,relational,140000,2,2,147.63689041137695
457,Tjerk,arrest_db,relational,140000,2,3,142.58694648742676
458,Tjerk,arrest_db,relational,140000,2,4,147.60088920593262
459,Tjerk,arrest_db,relational,140000,2,5,142.61794090270996
460,Tjerk,arrest_db,relational,140000,2,6,146.6073989868164
461,Tjerk,arrest_db,relational,140000,2,7,143.6159610748291
462,Tjerk,arrest_db,relational,140000,2,8,143.64910125732422
463,Tjerk,arrest_db,relational,140000,2,9,143.6147689819336
464,Tjerk,arrest_db,relational,140000,2,10,145.57766914367676
465,Tjerk,arrest_db,relational,140000,3,1,43.88260841369629
466,Tjerk,arrest_db,relational,140000,3,2,40.89045524597168
467,Tjerk,arrest_db,relational,140000,3,3,40.89069366455078
468,Tjerk,arrest_db,relational,140000,3,4,39.893388748168945
469,Tjerk,arrest_db,relational,140000,3,5,42.91844367980957
470,Tjerk,arrest_db,relational,140000,3,6,40.89069366455078
471,Tjerk,arrest_db,relational,140000,3,7,40.88544845581055
472,Tjerk,arrest_db,relational,140000,3,8,40.89045524597168
473,Tjerk,arrest_db,relational,140000,3,9,40.85254669189453
474,Tjerk,arrest_db,relational,140000,3,10,42.885780334472656
475,Tjerk,arrest_db,relational,140000,4,1,209.60021018981934
476,Tjerk,arrest_db,relational,140000,4,2,210.43777465820312
477,Tjerk,arrest_db,relational,140000,4,3,209.43951606750488
478,Tjerk,arrest_db,relational,140000,4,4,208.45484733581543
479,Tjerk,arrest_db,relational,140000,4,5,209.43689346313477
480,Tjerk,arrest_db,relational,140000,4,6,210.46781539916992
481,Tjerk,arrest_db,relational,140000,4,7,207.4449062347412
482,Tjerk,arrest_db,relational,140000,4,8,209.51175689697266
483,Tjerk,arrest_db,relational,140000,4,9,213.3934497833252
484,Tjerk,arrest_db,relational,140000,4,10,206.4499855041504
485,Tjerk,arrest_db,relational,140000,5,1,243.32571029663086
486,Tjerk,arrest_db,relational,140000,5,2,243.3488368988037
487,Tjerk,arrest_db,relational,140000,5,3,245.36442756652832
488,Tjerk,arrest_db,relational,140000,5,4,253.30352783203125
489,Tjerk,arrest_db,relational,140000,5,5,241.34039878845215
490,Tjerk,arrest_db,relational,140000,5,6,240.3578758239746
491,Tjerk,arrest_db,relational,140000,5,7,240.3430938720703
492,Tjerk,arrest_db,relational,140000,5,8,242.3253059387207
493,Tjerk,arrest_db,relational,140000,5,9,288.25950622558594
494,Tjerk,arrest_db,relational,140000,5,10,243.638277053833
495,Tjerk,arrest_db,relational,140000,6,1,94.09904479980469
496,Tjerk,arrest_db,relational,140000,6,2,91.75610542297363
497,Tjerk,arrest_db,relational,140000,6,3,90.79122543334961
498,Tjerk,arrest_db,relational,140000,6,4,90.79265594482422
499,Tjerk,arrest_db,relational,140000,6,5,88.79542350769043
500,Tjerk,arrest_db,relational,140000,6,6,97.73993492126465
501,Tjerk,arrest_db,relational,140000,6,7,89.79344367980957
502,Tjerk,arrest_db,relational,140000,6,8,88.79685401916504
503,Tjerk,arrest_db,relational,140000,6,9,90.79122543334961
504,Tjerk,arrest_db,relational,140000,6,10,87.7997875213623
505,Tjerk,arrest_db,relational,140000,7,1,109.73906517028809
506,Tjerk,arrest_db,relational,140000,7,2,108.73579978942871
507,Tjerk,arrest_db,relational,140000,7,3,105.75032234191895
508,Tjerk,arrest_db,relational,140000,7,4,107.74612426757812
509,Tjerk,arrest_db,relational,140000,7,5,106.76765441894531
510,Tjerk,arrest_db,relational,140000,7,6,109.68589782714844
511,Tjerk,arrest_db,relational,140000,7,7,106.99987411499023
512,Tjerk,arrest_db,relational,140000,7,8,107.76472091674805
513,Tjerk,arrest_db,relational,140000,7,9,107.75184631347656
514,Tjerk,arrest_db,relational,140000,7,10,111.70053482055664
515,Tjerk,arrest_db,relational,140000,8,1,399.96981620788574
516,Tjerk,arrest_db,relational,140000,8,2,401.9293785095215
517,Tjerk,arrest_db,relational,140000,8,3,401.96895599365234
518,Tjerk,arrest_db,relational,140000,8,4,416.9764518737793
519,Tjerk,arrest_db,relational,140000,8,5,404.9193859100342
520,Tjerk,arrest_db,relational,140000,8,6,399.9314308166504
521,Tjerk,arrest_db,relational,140000,8,7,401.259183883667
522,Tjerk,arrest_db,relational,140000,8,8,430.849552154541
523,Tjerk,arrest_db,relational,140000,8,9,402.8897285461426
524,Tjerk,arrest_db,relational,140000,8,10,403.95593643188477
525,Tjerk,arrest_db,relational,140000,9,1,82.7786922454834
526,Tjerk,arrest_db,relational,140000,9,2,80.780029296875
527,Tjerk,arrest_db,relational,140000,9,3,83.77552032470703
528,Tjerk,arrest_db,relational,140000,9,4,80.78384399414062
529,Tjerk,arrest_db,relational,140000,9,5,80.78861236572266
530,Tjerk,arrest_db,relational,140000,9,6,84.78069305419922
531,Tjerk,arrest_db,relational,140000,9,7,82.77368545532227
532,Tjerk,arrest_db,relational,140000,9,8,82.78155326843262
533,Tjerk,arrest_db,relational,140000,9,9,84.77139472961426
534,Tjerk,arrest_db,relational,140000,9,10,82.7789306640625
535,Tjerk,arrest_db,relational,140000,10,1,15.981912612915039
536,Tjerk,arrest_db,relational,140000,10,2,14.998674392700195
537,Tjerk,arrest_db,relational,140000,10,3,14.978885650634766
538,Tjerk,arrest_db,relational,140000,10,4,15.976190567016602
539,Tjerk,arrest_db,relational,140000,10,5,14.978408813476562
540,Tjerk,arrest_db,relational,140000,10,6,14.97960090637207
541,Tjerk,arrest_db,relational,140000,10,7,15.978574752807617
542,Tjerk,arrest_db,relational,140000,10,8,15.97738265991211
543,Tjerk,arrest_db,relational,140000,10,9,20.895957946777344
544,Tjerk,arrest_db,relational,140000,10,10,14.960050582885742
545,Tjerk,arrest_db,relational,140000,11,1,33.92934799194336
546,Tjerk,arrest_db,relational,140000,11,2,35.91108322143555
547,Tjerk,arrest_db,relational,140000,11,3,35.924434661865234
548,Tjerk,arrest_db,relational,140000,11,4,48.85292053222656
549,Tjerk,arrest_db,relational,140000,11,5,35.92538833618164
550,Tjerk,arrest_db,relational,140000,11,6,34.92617607116699
551,Tjerk,arrest_db,relational,140000,11,7,35.86864471435547
552,Tjerk,arrest_db,relational,140000,11,8,34.960031509399414
553,Tjerk,arrest_db,relational,140000,11,9,32.93156623840332
554,Tjerk,arrest_db,relational,140000,11,10,34.92379188537598
555,Tjerk,arrest_db,document,50000,import,1,2087.407112121582
556,Tjerk,arrest_db,document,50000,1,1,73.80199432373047
557,Tjerk,arrest_db,document,50000,1,2,73.80533218383789
558,Tjerk,arrest_db,document,50000,1,3,76.77364349365234
559,Tjerk,arrest_db,document,50000,1,4,75.80137252807617
560,Tjerk,arrest_db,document,50000,1,5,74.85222816467285
561,Tjerk,arrest_db,document,50000,1,6,74.77664947509766
562,Tjerk,arrest_db,document,50000,1,7,73.80533218383789
563,Tjerk,arrest_db,document,50000,1,8,97.73802757263184
564,Tjerk,arrest_db,document,50000,1,9,73.7910270690918
565,Tjerk,arrest_db,document,50000,1,10,72.84951210021973
566,Tjerk,arrest_db,document,50000,2,1,201.37977600097656
567,Tjerk,arrest_db,document,50000,2,2,195.53279876708984
568,Tjerk,arrest_db,document,50000,2,3,195.479154586792
569,Tjerk,arrest_db,document,50000,2,4,195.50633430480957
570,Tjerk,arrest_db,document,50000,2,5,190.48428535461426
571,Tjerk,arrest_db,document,50000,2,6,197.41463661193848
572,Tjerk,arrest_db,document,50000,2,7,196.47455215454102
573,Tjerk,arrest_db,document,50000,2,8,190.48595428466797
574,Tjerk,arrest_db,document,50000,2,9,191.53976440429688
575,Tjerk,arrest_db,document,50000,2,10,230.38387298583984
576,Tjerk,arrest_db,document,50000,3,1,70.85394859313965
577,Tjerk,arrest_db,document,50000,3,2,70.79100608825684
578,Tjerk,arrest_db,document,50000,3,3,71.8080997467041
579,Tjerk,arrest_db,document,50000,3,4,69.80657577514648
580,Tjerk,arrest_db,document,50000,3,5,68.79115104675293
581,Tjerk,arrest_db,document,50000,3,6,71.7766284942627
582,Tjerk,arrest_db,document,50000,3,7,69.81325149536133
583,Tjerk,arrest_db,document,50000,3,8,98.71315956115723
584,Tjerk,arrest_db,document,50000,3,9,71.78616523742676
585,Tjerk,arrest_db,document,50000,3,10,71.83694839477539
586,Tjerk,arrest_db,document,50000,4,1,2013.5843753814697
587,Tjerk,arrest_db,document,50000,4,2,2012.6326084136963
588,Tjerk,arrest_db,document,50000,4,3,2011.6183757781982
589,Tjerk,arrest_db,document,50000,4,4,2010.155200958252
590,Tjerk,arrest_db,document,50000,4,5,2012.8014087677002
591,Tjerk,arrest_db,document,50000,4,6,2013.648271560669
592,Tjerk,arrest_db,document,50000,4,7,2004.6558380126953
593,Tjerk,arrest_db,document,50000,4,8,2011.7757320404053
594,Tjerk,arrest_db,document,50000,4,9,2013.4665966033936
595,Tjerk,arrest_db,document,50000,4,10,2011.6205215454102
596,Tjerk,arrest_db,document,50000,5,1,2013.6685371398926
597,Tjerk,arrest_db,document,50000,5,2,2013.174295425415
598,Tjerk,arrest_db,document,50000,5,3,2013.8225555419922
599,Tjerk,arrest_db,document,50000,5,4,2014.5998001098633
600,Tjerk,arrest_db,document,50000,5,5,2014.6217346191406
601,Tjerk,arrest_db,document,50000,5,6,2015.6593322753906
602,Tjerk,arrest_db,document,50000,5,7,2013.6141777038574
603,Tjerk,arrest_db,document,50000,5,8,2013.6218070983887
604,Tjerk,arrest_db,document,50000,5,9,2014.622449874878
605,Tjerk,arrest_db,document,50000,5,10,2014.6064758300781
606,Tjerk,arrest_db,document,50000,6,1,2014.6324634552002
607,Tjerk,arrest_db,document,50000,6,2,2013.4425163269043
608,Tjerk,arrest_db,document,50000,6,3,2013.6914253234863
609,Tjerk,arrest_db,document,50000,6,4,2013.646125793457
610,Tjerk,arrest_db,document,50000,6,5,2013.5822296142578
611,Tjerk,arrest_db,document,50000,6,6,2013.5109424591064
612,Tjerk,arrest_db,document,50000,6,7,2007.6079368591309
613,Tjerk,arrest_db,document,50000,6,8,2014.7788524627686
614,Tjerk,arrest_db,document,50000,6,9,2005.6164264678955
615,Tjerk,arrest_db,document,50000,6,10,2012.6521587371826
616,Tjerk,arrest_db,document,50000,7,1,2012.627124786377
617,Tjerk,arrest_db,document,50000,7,2,2011.6569995880127
618,Tjerk,arrest_db,document,50000,7,3,2013.5812759399414
619,Tjerk,arrest_db,document,50000,7,4,2012.617588043213
620,Tjerk,arrest_db,document,50000,7,5,2012.162446975708
621,Tjerk,arrest_db,document,50000,7,6,2012.6163959503174
622,Tjerk,arrest_db,document,50000,7,7,2012.5846862792969
623,Tjerk,arrest_db,document,50000,7,8,2012.5746726989746
624,Tjerk,arrest_db,document,50000,7,9,2012.6380920410156
625,Tjerk,arrest_db,document,50000,7,10,2012.6512050628662
626,Tjerk,arrest_db,document,50000,8,1,2013.6611461639404
627,Tjerk,arrest_db,document,50000,8,2,2013.6139392852783
628,Tjerk,arrest_db,document,50000,8,3,2013.582468032837
629,Tjerk,arrest_db,document,50000,8,4,2013.6761665344238
630,Tjerk,arrest_db,document,50000,8,5,2013.6144161224365
631,Tjerk,arrest_db,document,50000,8,6,2013.6687755584717
632,Tjerk,arrest_db,document,50000,8,7,2013.648271560669
633,Tjerk,arrest_db,document,50000,8,8,2013.646125793457
634,Tjerk,arrest_db,document,50000,8,9,2013.6678218841553
635,Tjerk,arrest_db,document,50000,8,10,2013.6682987213135
636,Tjerk,arrest_db,document,50000,9,1,2012.6748085021973
637,Tjerk,arrest_db,document,50000,9,2,2013.6399269104004
638,Tjerk,arrest_db,document,50000,9,3,2013.6685371398926
639,Tjerk,arrest_db,document,50000,9,4,2013.6148929595947
640,Tjerk,arrest_db,document,50000,9,5,2013.62943649292
641,Tjerk,arrest_db,document,50000,9,6,2013.6687755584717
642,Tjerk,arrest_db,document,50000,9,7,2013.6682987213135
643,Tjerk,arrest_db,document,50000,9,8,2013.6687755584717
644,Tjerk,arrest_db,document,50000,9,9,2013.6146545410156
645,Tjerk,arrest_db,document,50000,9,10,2014.7464275360107
646,Tjerk,arrest_db,document,50000,10,1,22.904396057128906
647,Tjerk,arrest_db,document,50000,10,2,22.906064987182617
648,Tjerk,arrest_db,document,50000,10,3,24.897098541259766
649,Tjerk,arrest_db,document,50000,10,4,22.90654182434082
650,Tjerk,arrest_db,document,50000,10,5,22.902965545654297
651,Tjerk,arrest_db,document,50000,10,6,22.938251495361328
652,Tjerk,arrest_db,document,50000,10,7,23.94247055053711
653,Tjerk,arrest_db,document,50000,10,8,22.938251495361328
654,Tjerk,arrest_db,document,50000,10,9,25.93064308166504
655,Tjerk,arrest_db,document,50000,10,10,22.973060607910156
656,Tjerk,arrest_db,document,50000,11,1,2010.678768157959
657,Tjerk,arrest_db,document,50000,11,2,2010.6749534606934
658,Tjerk,arrest_db,document,50000,11,3,2010.683536529541
659,Tjerk,arrest_db,document,50000,11,4,2010.6227397918701
660,Tjerk,arrest_db,document,50000,11,5,2010.6792449951172
661,Tjerk,arrest_db,document,50000,11,6,2010.6539726257324
662,Tjerk,arrest_db,document,50000,11,7,2010.6220245361328
663,Tjerk,arrest_db,document,50000,11,8,2010.6220245361328
664,Tjerk,arrest_db,document,50000,11,9,2010.6773376464844
665,Tjerk,arrest_db,document,50000,11,10,2010.676383972168
666,Tjerk,arrest_db,document,60000,import,1,2451.5626430511475
667,Tjerk,arrest_db,document,60000,1,1,112.69855499267578
668,Tjerk,arrest_db,document,60000,1,2,88.89508247375488
669,Tjerk,arrest_db,document,60000,1,3,90.81149101257324
670,Tjerk,arrest_db,document,60000,1,4,88.7455940246582
671,Tjerk,arrest_db,document,60000,1,5,89.76626396179199
672,Tjerk,arrest_db,document,60000,1,6,88.76156806945801
673,Tjerk,arrest_db,document,60000,1,7,124.64499473571777
674,Tjerk,arrest_db,document,60000,1,8,88.74869346618652
675,Tjerk,arrest_db,document,60000,1,9,88.7601375579834
676,Tjerk,arrest_db,document,60000,1,10,89.76340293884277
677,Tjerk,arrest_db,document,60000,2,1,243.34001541137695
678,Tjerk,arrest_db,document,60000,2,2,285.290002822876
679,Tjerk,arrest_db,document,60000,2,3,238.39688301086426
680,Tjerk,arrest_db,document,60000,2,4,231.41837120056152
681,Tjerk,arrest_db,document,60000,2,5,226.3941764831543
682,Tjerk,arrest_db,document,60000,2,6,266.2782669067383
683,Tjerk,arrest_db,document,60000,2,7,233.4287166595459
684,Tjerk,arrest_db,document,60000,2,8,228.44362258911133
685,Tjerk,arrest_db,document,60000,2,9,273.41365814208984
686,Tjerk,arrest_db,document,60000,2,10,236.42945289611816
687,Tjerk,arrest_db,document,60000,3,1,84.78903770446777
688,Tjerk,arrest_db,document,60000,3,2,83.77480506896973
689,Tjerk,arrest_db,document,60000,3,3,86.76767349243164
690,Tjerk,arrest_db,document,60000,3,4,111.69672012329102
691,Tjerk,arrest_db,document,60000,3,5,86.76862716674805
692,Tjerk,arrest_db,document,60000,3,6,85.80279350280762
693,Tjerk,arrest_db,document,60000,3,7,85.7384204864502
694,Tjerk,arrest_db,document,60000,3,8,89.74313735961914
695,Tjerk,arrest_db,document,60000,3,9,86.77029609680176
696,Tjerk,arrest_db,document,60000,3,10,111.69600486755371
697,Tjerk,arrest_db,document,60000,4,1,2012.6104354858398
698,Tjerk,arrest_db,document,60000,4,2,2011.5909576416016
699,Tjerk,arrest_db,document,60000,4,3,2012.5861167907715
700,Tjerk,arrest_db,document,60000,4,4,2012.5935077667236
701,Tjerk,arrest_db,document,60000,4,5,2012.6032829284668
702,Tjerk,arrest_db,document,60000,4,6,2012.618064880371
703,Tjerk,arrest_db,document,60000,4,7,2011.6734504699707
704,Tjerk,arrest_db,document,60000,4,8,2012.6166343688965
705,Tjerk,arrest_db,document,60000,4,9,2012.6497745513916
706,Tjerk,arrest_db,document,60000,4,10,2012.6724243164062
707,Tjerk,arrest_db,document,60000,5,1,2013.6678218841553
708,Tjerk,arrest_db,document,60000,5,2,2013.6144161224365
709,Tjerk,arrest_db,document,60000,5,3,2014.6117210388184
710,Tjerk,arrest_db,document,60000,5,4,2014.6119594573975
711,Tjerk,arrest_db,document,60000,5,5,2014.6117210388184
712,Tjerk,arrest_db,document,60000,5,6,2015.6095027923584
713,Tjerk,arrest_db,document,60000,5,7,2014.6117210388184
714,Tjerk,arrest_db,document,60000,5,8,2014.6117210388184
715,Tjerk,arrest_db,document,60000,5,9,2013.6146545410156
716,Tjerk,arrest_db,document,60000,5,10,2013.615369796753
717,Tjerk,arrest_db,document,60000,6,1,2013.4987831115723
718,Tjerk,arrest_db,document,60000,6,2,2013.6141777038574
719,Tjerk,arrest_db,document,60000,6,3,2013.6477947235107
720,Tjerk,arrest_db,document,60000,6,4,2014.6119594573975
721,Tjerk,arrest_db,document,60000,6,5,2013.6680603027344
722,Tjerk,arrest_db,document,60000,6,6,2012.6173496246338
723,Tjerk,arrest_db,document,60000,6,7,2013.6141777038574
724,Tjerk,arrest_db,document,60000,6,8,2013.6711597442627
725,Tjerk,arrest_db,document,60000,6,9,2012.671947479248
726,Tjerk,arrest_db,document,60000,6,10,2013.6148929595947
727,Tjerk,arrest_db,document,60000,7,1,2012.639045715332
728,Tjerk,arrest_db,document,60000,7,2,2012.5768184661865
729,Tjerk,arrest_db,document,60000,7,3,2011.650800704956
730,Tjerk,arrest_db,document,60000,7,4,2012.5832557678223
731,Tjerk,arrest_db,document,60000,7,5,2011.6395950317383
732,Tjerk,arrest_db,document,60000,7,6,2012.636423110962
733,Tjerk,arrest_db,document,60000,7,7,2012.563705444336
734,Tjerk,arrest_db,document,60000,7,8,2011.6736888885498
735,Tjerk,arrest_db,document,60000,7,9,2012.6416683197021
736,Tjerk,arrest_db,document,60000,7,10,2012.6187801361084
737,Tjerk,arrest_db,document,60000,8,1,2013.578176498413
738,Tjerk,arrest_db,document,60000,8,2,2013.631820678711
739,Tjerk,arrest_db,document,60000,8,3,2013.580560684204
740,Tjerk,arrest_db,document,60000,8,4,2013.6351585388184
741,Tjerk,arrest_db,document,60000,8,5,2014.5561695098877
742,Tjerk,arrest_db,document,60000,8,6,2013.6330127716064
743,Tjerk,arrest_db,document,60000,8,7,2012.646198272705
744,Tjerk,arrest_db,document,60000,8,8,2013.584852218628
745,Tjerk,arrest_db,document,60000,8,9,2013.6168003082275
746,Tjerk,arrest_db,document,60000,8,10,2012.6140117645264
747,Tjerk,arrest_db,document,60000,9,1,2013.5807991027832
748,Tjerk,arrest_db,document,60000,9,2,2013.6146545410156
749,Tjerk,arrest_db,document,60000,9,3,2013.6291980743408
750,Tjerk,arrest_db,document,60000,9,4,2013.6125087738037
751,Tjerk,arrest_db,document,60000,9,5,2013.634443283081
752,Tjerk,arrest_db,document,60000,9,6,2013.6370658874512
753,Tjerk,arrest_db,document,60000,9,7,2013.6139392852783
754,Tjerk,arrest_db,document,60000,9,8,2012.6302242279053
755,Tjerk,arrest_db,document,60000,9,9,2013.671636581421
756,Tjerk,arrest_db,document,60000,9,10,2013.6334896087646
757,Tjerk,arrest_db,document,60000,10,1,27.953386306762695
758,Tjerk,arrest_db,document,60000,10,2,26.953458786010742
759,Tjerk,arrest_db,document,60000,10,3,27.88567543029785
760,Tjerk,arrest_db,document,60000,10,4,26.9467830657959
761,Tjerk,arrest_db,document,60000,10,5,26.946544647216797
762,Tjerk,arrest_db,document,60000,10,6,26.936054229736328
763,Tjerk,arrest_db,document,60000,10,7,29.920578002929688
764,Tjerk,arrest_db,document,60000,10,8,28.868675231933594
765,Tjerk,arrest_db,document,60000,10,9,27.93741226196289
766,Tjerk,arrest_db,document,60000,10,10,28.89847755432129
767,Tjerk,arrest_db,document,60000,11,1,2010.6420516967773
768,Tjerk,arrest_db,document,60000,11,2,2010.6840133666992
769,Tjerk,arrest_db,document,60000,11,3,2011.613130569458
770,Tjerk,arrest_db,document,60000,11,4,2011.6775035858154
771,Tjerk,arrest_db,document,60000,11,5,2010.6780529022217
772,Tjerk,arrest_db,document,60000,11,6,2010.6773376464844
773,Tjerk,arrest_db,document,60000,11,7,2011.6775035858154
774,Tjerk,arrest_db,document,60000,11,8,2011.6195678710938
775,Tjerk,arrest_db,document,60000,11,9,2010.6279850006104
776,Tjerk,arrest_db,document,60000,11,10,2010.6220245361328
777,Tjerk,arrest_db,document,80000,import,1,3770.7254886627197
778,Tjerk,arrest_db,document,80000,1,1,116.68682098388672
779,Tjerk,arrest_db,document,80000,1,2,146.80957794189453
780,Tjerk,arrest_db,document,80000,1,3,118.60990524291992
781,Tjerk,arrest_db,document,80000,1,4,119.67968940734863
782,Tjerk,arrest_db,document,80000,1,5,119.68040466308594
783,Tjerk,arrest_db,document,80000,1,6,119.1868782043457
784,Tjerk,arrest_db,document,80000,1,7,142.65036582946777
785,Tjerk,arrest_db,document,80000,1,8,121.6423511505127
786,Tjerk,arrest_db,document,80000,1,9,123.66890907287598
787,Tjerk,arrest_db,document,80000,1,10,123.66938591003418
788,Tjerk,arrest_db,document,80000,2,1,343.1353569030762
789,Tjerk,arrest_db,document,80000,2,2,360.05496978759766
790,Tjerk,arrest_db,document,80000,2,3,378.2763481140137
791,Tjerk,arrest_db,document,80000,2,4,316.1594867706299
792,Tjerk,arrest_db,document,80000,2,5,341.14789962768555
793,Tjerk,arrest_db,document,80000,2,6,357.33628273010254
794,Tjerk,arrest_db,document,80000,2,7,310.2262020111084
795,Tjerk,arrest_db,document,80000,2,8,335.1573944091797
796,Tjerk,arrest_db,document,80000,2,9,364.07923698425293
797,Tjerk,arrest_db,document,80000,2,10,368.04914474487305
798,Tjerk,arrest_db,document,80000,3,1,111.75417900085449
799,Tjerk,arrest_db,document,80000,3,2,115.66686630249023
800,Tjerk,arrest_db,document,80000,3,3,114.71962928771973
801,Tjerk,arrest_db,document,80000,3,4,113.72947692871094
802,Tjerk,arrest_db,document,80000,3,5,140.67769050598145
803,Tjerk,arrest_db,document,80000,3,6,114.67361450195312
804,Tjerk,arrest_db,document,80000,3,7,112.74504661560059
805,Tjerk,arrest_db,document,80000,3,8,113.72923851013184
806,Tjerk,arrest_db,document,80000,3,9,141.6175365447998
807,Tjerk,arrest_db,document,80000,3,10,114.71414566040039
808,Tjerk,arrest_db,document,80000,4,1,2012.6633644104004
809,Tjerk,arrest_db,document,80000,4,2,2013.5791301727295
810,Tjerk,arrest_db,document,80000,4,3,2012.768268585205
811,Tjerk,arrest_db,document,80000,4,4,2012.6240253448486
812,Tjerk,arrest_db,document,80000,4,5,2011.73996925354
813,Tjerk,arrest_db,document,80000,4,6,2012.6290321350098
814,Tjerk,arrest_db,document,80000,4,7,2012.6707553863525
815,Tjerk,arrest_db,document,80000,4,8,2011.6770267486572
816,Tjerk,arrest_db,document,80000,4,9,2012.669324874878
817,Tjerk,arrest_db,document,80000,4,10,2011.6767883300781
818,Tjerk,arrest_db,document,80000,5,1,2014.6124362945557
819,Tjerk,arrest_db,document,80000,5,2,2013.141393661499
820,Tjerk,arrest_db,document,80000,5,3,2014.0886306762695
821,Tjerk,arrest_db,document,80000,5,4,2013.6303901672363
822,Tjerk,arrest_db,document,80000,5,5,2014.6074295043945
823,Tjerk,arrest_db,document,80000,5,6,2013.6325359344482
824,Tjerk,arrest_db,document,80000,5,7,2013.636589050293
825,Tjerk,arrest_db,document,80000,5,8,2013.636589050293
826,Tjerk,arrest_db,document,80000,5,9,2014.5773887634277
827,Tjerk,arrest_db,document,80000,5,10,2012.6373767852783
828,Tjerk,arrest_db,document,80000,6,1,2013.6256217956543
829,Tjerk,arrest_db,document,80000,6,2,2013.6349201202393
830,Tjerk,arrest_db,document,80000,6,3,2013.6497020721436
831,Tjerk,arrest_db,document,80000,6,4,2013.6330127716064
832,Tjerk,arrest_db,document,80000,6,5,2013.5817527770996
833,Tjerk,arrest_db,document,80000,6,6,2014.6491527557373
834,Tjerk,arrest_db,document,80000,6,7,2013.4994983673096
835,Tjerk,arrest_db,document,80000,6,8,2013.6692523956299
836,Tjerk,arrest_db,document,80000,6,9,2013.6454105377197
837,Tjerk,arrest_db,document,80000,6,10,2013.3426189422607
838,Tjerk,arrest_db,document,80000,7,1,2012.671709060669
839,Tjerk,arrest_db,document,80000,7,2,2012.6397609710693
840,Tjerk,arrest_db,document,80000,7,3,2012.6953125
841,Tjerk,arrest_db,document,80000,7,4,2012.6502513885498
842,Tjerk,arrest_db,document,80000,7,5,2012.6171112060547
843,Tjerk,arrest_db,document,80000,7,6,2012.5834941864014
844,Tjerk,arrest_db,document,80000,7,7,2012.618064880371
845,Tjerk,arrest_db,document,80000,7,8,2012.5980377197266
846,Tjerk,arrest_db,document,80000,7,9,2012.6001834869385
847,Tjerk,arrest_db,document,80000,7,10,2012.6049518585205
848,Tjerk,arrest_db,document,80000,8,1,2013.6163234710693
849,Tjerk,arrest_db,document,80000,8,2,2013.8437747955322
850,Tjerk,arrest_db,document,80000,8,3,2014.6114826202393
851,Tjerk,arrest_db,document,80000,8,4,2013.7054920196533
852,Tjerk,arrest_db,document,80000,8,5,2013.6148929595947
853,Tjerk,arrest_db,document,80000,8,6,2012.6709938049316
854,Tjerk,arrest_db,document,80000,8,7,2014.2533779144287
855,Tjerk,arrest_db,document,80000,8,8,2013.6711597442627
856,Tjerk,arrest_db,document,80000,8,9,2013.648271560669
857,Tjerk,arrest_db,document,80000,8,10,2012.629747390747
858,Tjerk,arrest_db,document,80000,9,1,2013.7434005737305
859,Tjerk,arrest_db,document,80000,9,2,2014.129638671875
860,Tjerk,arrest_db,document,80000,9,3,2013.6334896087646
861,Tjerk,arrest_db,document,80000,9,4,2013.6735439300537
862,Tjerk,arrest_db,document,80000,9,5,2013.6349201202393
863,Tjerk,arrest_db,document,80000,9,6,2013.6427879333496
864,Tjerk,arrest_db,document,80000,9,7,2013.566493988037
865,Tjerk,arrest_db,document,80000,9,8,2013.6785507202148
866,Tjerk,arrest_db,document,80000,9,9,2013.6120319366455
867,Tjerk,arrest_db,document,80000,9,10,2013.5772228240967
868,Tjerk,arrest_db,document,80000,10,1,35.89153289794922
869,Tjerk,arrest_db,document,80000,10,2,35.88294982910156
870,Tjerk,arrest_db,document,80000,10,3,35.92348098754883
871,Tjerk,arrest_db,document,80000,10,4,35.921573638916016
872,Tjerk,arrest_db,document,80000,10,5,37.01972961425781
873,Tjerk,arrest_db,document,80000,10,6,40.89045524597168
874,Tjerk,arrest_db,document,80000,10,7,37.871599197387695
875,Tjerk,arrest_db,document,80000,10,8,37.89710998535156
