,person,data_set,data_store,data_size,query,trial,response_time
250,rob,arrest_db,relational,80000,3,8,28.154373168945312
251,rob,arrest_db,relational,80000,3,9,27.390003204345703
252,rob,arrest_db,relational,80000,3,10,25.007247924804688
253,rob,arrest_db,relational,80000,4,1,329.62536811828613
254,rob,arrest_db,relational,80000,4,2,320.99413871765137
255,rob,arrest_db,relational,80000,4,3,322.4756717681885
256,rob,arrest_db,relational,80000,4,4,323.6980438232422
257,rob,arrest_db,relational,80000,4,5,320.0948238372803
258,rob,arrest_db,relational,80000,4,6,319.7133541107178
259,rob,arrest_db,relational,80000,4,7,323.3520984649658
260,rob,arrest_db,relational,80000,4,8,320.7390308380127
261,rob,arrest_db,relational,80000,4,9,320.5273151397705
262,rob,arrest_db,relational,80000,4,10,323.7338066101074
263,rob,arrest_db,relational,80000,5,1,143.52107048034668
264,rob,arrest_db,relational,80000,5,2,147.22418785095215
265,rob,arrest_db,relational,80000,5,3,131.85477256774902
266,rob,arrest_db,relational,80000,5,4,130.082368850708
267,rob,arrest_db,relational,80000,5,5,130.48529624938965
268,rob,arrest_db,relational,80000,5,6,133.4819793701172
269,rob,arrest_db,relational,80000,5,7,130.38897514343262
270,rob,arrest_db,relational,80000,5,8,129.94718551635742
271,rob,arrest_db,relational,80000,5,9,130.51414489746094
272,rob,arrest_db,relational,80000,5,10,130.3403377532959
273,rob,arrest_db,relational,80000,6,1,256.2863826751709
274,rob,arrest_db,relational,80000,6,2,254.7755241394043
275,rob,arrest_db,relational,80000,6,3,247.3752498626709
276,rob,arrest_db,relational,80000,6,4,246.78611755371094
277,rob,arrest_db,relational,80000,6,5,246.76775932312012
278,rob,arrest_db,relational,80000,6,6,249.55320358276367
279,rob,arrest_db,relational,80000,6,7,247.09367752075195
280,rob,arrest_db,relational,80000,6,8,246.5813159942627
281,rob,arrest_db,relational,80000,6,9,246.62303924560547
282,rob,arrest_db,relational,80000,6,10,249.3271827697754
283,rob,arrest_db,relational,80000,7,1,329.82850074768066
284,rob,arrest_db,relational,80000,7,2,323.03428649902344
285,rob,arrest_db,relational,80000,7,3,322.3857879638672
286,rob,arrest_db,relational,80000,7,4,433.793306350708
287,rob,arrest_db,relational,80000,7,5,617.591381072998
288,rob,arrest_db,relational,80000,7,6,438.37928771972656
289,rob,arrest_db,relational,80000,7,7,440.01078605651855
290,rob,arrest_db,relational,80000,7,8,437.8705024719238
291,rob,arrest_db,relational,80000,7,9,440.9003257751465
292,rob,arrest_db,relational,80000,7,10,362.37168312072754
293,rob,arrest_db,relational,80000,8,1,240.92674255371094
294,rob,arrest_db,relational,80000,8,2,233.77323150634766
295,rob,arrest_db,relational,80000,8,3,214.9813175201416
296,rob,arrest_db,relational,80000,8,4,214.25461769104004
297,rob,arrest_db,relational,80000,8,5,216.6726589202881
298,rob,arrest_db,relational,80000,8,6,220.98255157470703
299,rob,arrest_db,relational,80000,8,7,217.15760231018066
300,rob,arrest_db,relational,80000,8,8,219.87009048461914
301,rob,arrest_db,relational,80000,8,9,228.37400436401367
302,rob,arrest_db,relational,80000,8,10,227.92506217956543
303,rob,arrest_db,relational,80000,9,1,315.2661323547363
304,rob,arrest_db,relational,80000,9,2,308.413028717041
305,rob,arrest_db,relational,80000,9,3,307.4476718902588
306,rob,arrest_db,relational,80000,9,4,314.8181438446045
307,rob,arrest_db,relational,80000,9,5,310.8196258544922
308,rob,arrest_db,relational,80000,9,6,307.57999420166016
309,rob,arrest_db,relational,80000,9,7,309.8912239074707
310,rob,arrest_db,relational,80000,9,8,307.6174259185791
311,rob,arrest_db,relational,80000,9,9,308.150053024292
312,rob,arrest_db,relational,80000,9,10,311.43832206726074
313,rob,arrest_db,relational,80000,10,1,11.904716491699219
314,rob,arrest_db,relational,80000,10,2,9.724617004394531
315,rob,arrest_db,relational,80000,10,3,9.81283187866211
316,rob,arrest_db,relational,80000,10,4,9.757518768310547
317,rob,arrest_db,relational,80000,10,5,9.680509567260742
318,rob,arrest_db,relational,80000,10,6,9.79304313659668
319,rob,arrest_db,relational,80000,10,7,9.767532348632812
320,rob,arrest_db,relational,80000,10,8,9.765625
321,rob,arrest_db,relational,80000,10,9,9.775638580322266
322,rob,arrest_db,relational,80000,10,10,9.769916534423828
323,rob,arrest_db,relational,80000,11,1,246.42252922058105
324,rob,arrest_db,relational,80000,11,2,238.7850284576416
325,rob,arrest_db,relational,80000,11,3,238.82293701171875
326,rob,arrest_db,relational,80000,11,4,241.09435081481934
327,rob,arrest_db,relational,80000,11,5,238.46721649169922
328,rob,arrest_db,relational,80000,11,6,240.3404712677002
329,rob,arrest_db,relational,80000,11,7,239.1977310180664
330,rob,arrest_db,relational,80000,11,8,241.15610122680664
331,rob,arrest_db,relational,80000,11,9,238.7232780456543
332,rob,arrest_db,relational,80000,11,10,238.6770248413086
333,rob,arrest_db,relational,110000,import,1,1522.3827362060547
334,rob,arrest_db,relational,110000,1,1,42.92583465576172
335,rob,arrest_db,relational,110000,1,2,42.473793029785156
336,rob,arrest_db,relational,110000,1,3,42.25611686706543
337,rob,arrest_db,relational,110000,1,4,41.971683502197266
338,rob,arrest_db,relational,110000,1,5,43.54119300842285
339,rob,arrest_db,relational,110000,1,6,41.451215744018555
340,rob,arrest_db,relational,110000,1,7,39.548397064208984
341,rob,arrest_db,relational,110000,1,8,40.02547264099121
342,rob,arrest_db,relational,110000,1,9,40.07124900817871
343,rob,arrest_db,relational,110000,1,10,40.05622863769531
344,rob,arrest_db,relational,110000,2,1,119.27413940429688
345,rob,arrest_db,relational,110000,2,2,119.94147300720215
346,rob,arrest_db,relational,110000,2,3,128.56745719909668
347,rob,arrest_db,relational,110000,2,4,132.26032257080078
348,rob,arrest_db,relational,110000,2,5,119.64607238769531
349,rob,arrest_db,relational,110000,2,6,123.3370304107666
350,rob,arrest_db,relational,110000,2,7,119.52376365661621
351,rob,arrest_db,relational,110000,2,8,119.74596977233887
352,rob,arrest_db,relational,110000,2,9,119.33207511901855
353,rob,arrest_db,relational,110000,2,10,119.92406845092773
354,rob,arrest_db,relational,110000,3,1,33.720970153808594
355,rob,arrest_db,relational,110000,3,2,33.12563896179199
